aX,aY,aZ,gX,gY,gZ
2.378,0.930,0.860,-95.581,-86.121,-119.812
2.212,0.734,0.840,-129.395,-58.594,-121.277
2.076,0.646,0.840,-156.311,-42.969,-115.417
2.005,0.485,0.788,-179.504,-33.264,-111.206
1.886,0.072,1.026,-206.421,-22.400,-126.526
2.065,-0.284,0.362,-223.145,0.488,-162.170
1.779,-0.797,0.521,-205.933,-6.775,-202.942
1.663,-1.398,0.327,-169.373,-5.310,-241.516
1.590,-1.860,0.322,-126.526,-10.498,-263.000
1.476,-2.102,0.468,-105.286,-13.428,-254.883
1.410,-2.227,0.667,-120.972,-13.916,-212.708
1.424,-2.207,0.854,-158.447,-13.000,-148.254
1.211,-2.021,0.874,-184.570,-7.568,-86.975
1.120,-1.738,0.885,-175.171,9.216,-43.213
1.126,-1.491,0.867,-136.780,24.109,-27.222
1.038,-1.303,0.813,-92.407,33.936,-39.246
0.974,-1.179,0.776,-50.354,43.152,-55.237
0.899,-1.089,0.719,-15.747,47.302,-63.110
0.856,-0.999,0.647,3.540,46.082,-61.890
0.842,-0.945,0.589,8.667,38.757,-54.688
0.820,-0.921,0.552,6.409,27.344,-46.204
0.770,-0.875,0.567,5.127,15.869,-35.889
0.757,-0.833,0.576,5.676,9.766,-20.325
0.766,-0.749,0.565,2.625,12.512,-6.775
0.737,-0.643,0.567,-0.916,16.357,1.282
0.711,-0.552,0.526,0.671,15.686,11.414
0.713,-0.453,0.478,3.601,13.977,18.555
0.712,-0.366,0.433,5.493,14.465,22.095
0.711,-0.300,0.387,5.188,15.076,23.499
0.723,-0.239,0.336,2.625,13.672,23.499
0.775,-0.181,0.300,-0.732,10.437,22.461
0.722,-0.184,0.291,-3.052,5.066,18.311
0.746,-0.206,0.253,-4.700,4.211,12.085
0.782,-0.249,0.211,-3.113,6.165,5.798
0.797,-0.285,0.180,1.038,5.188,-0.183
0.809,-0.318,0.153,3.296,5.310,-2.563
0.832,-0.346,0.121,1.953,5.432,-1.953
0.853,-0.354,0.091,0.610,4.211,0.549
0.877,-0.344,0.070,0.854,2.197,3.601
0.901,-0.329,0.058,0.732,-0.610,5.981
0.917,-0.322,0.065,0.305,-3.723,7.019
0.942,-0.309,0.089,0.549,-8.301,7.263
0.965,-0.301,0.130,1.221,-12.573,6.775
0.978,-0.295,0.183,1.343,-16.235,6.653
0.996,-0.291,0.243,0.916,-18.372,6.042
1.006,-0.287,0.296,-0.427,-18.005,5.676
1.017,-0.292,0.340,-1.892,-14.709,5.981
1.016,-0.290,0.362,-2.625,-9.277,6.897
1.006,-0.281,0.367,-2.197,-3.967,7.568
0.993,-0.276,0.378,-0.427,-0.610,7.629
0.981,-0.271,0.377,1.648,1.709,7.446
0.963,-0.267,0.367,2.197,3.723,7.690
0.941,-0.259,0.349,1.404,5.310,9.094
0.927,-0.247,0.332,-0.183,5.798,10.925
0.917,-0.231,0.314,-0.610,4.822,11.780
0.906,-0.231,0.296,-0.427,3.235,11.536
0.902,-0.236,0.283,-0.122,1.770,10.925
0.905,-0.244,0.278,0.793,0.671,10.132
0.903,-0.249,0.271,2.197,0.305,9.888
0.899,-0.243,0.267,2.136,0.488,10.498
0.636,1.872,-0.862,-29.846,-104.675,72.937
0.877,2.433,-0.954,-59.631,-145.996,72.327
1.081,2.879,-0.686,-74.524,-194.214,39.917
1.386,3.129,0.043,-77.820,-240.540,-26.794
1.889,2.941,0.878,-89.478,-249.817,-117.432
2.330,2.398,1.655,-109.985,-216.919,-209.412
2.682,1.528,2.271,-127.869,-151.733,-281.555
2.823,0.461,2.706,-147.583,-72.815,-336.975
2.603,-0.513,2.796,-158.264,5.310,-374.634
2.762,-1.856,2.962,-127.441,86.182,-386.414
3.042,-2.739,3.144,-83.008,145.630,-380.005
3.002,-3.242,3.223,-45.471,180.481,-337.830
2.724,-3.421,3.048,-27.649,221.008,-278.992
2.351,-3.500,2.654,-8.606,268.860,-230.652
1.960,-3.496,2.237,31.982,306.458,-198.669
1.593,-3.370,1.848,83.923,330.505,-174.194
1.208,-3.203,1.531,124.023,340.332,-145.325
0.812,-2.945,1.251,144.104,331.970,-107.117
0.470,-2.636,1.062,151.794,313.843,-63.171
0.121,-2.304,0.968,154.114,289.734,-21.118
-0.229,-2.028,0.911,151.367,266.418,12.451
-0.548,-1.798,0.883,148.193,244.019,38.452
-0.833,-1.598,0.942,150.208,215.393,58.167
-1.091,-1.422,0.956,161.743,182.190,73.364
-1.536,-1.290,0.847,180.420,151.917,80.505
-1.886,-1.214,0.853,207.275,130.859,77.820
-2.143,-1.147,0.803,227.112,108.154,76.965
-2.341,-1.029,0.793,230.286,84.595,89.172
-2.482,-0.869,0.864,214.966,63.049,116.394
-2.501,-0.616,0.838,192.078,47.546,153.870
-2.459,-0.303,0.701,172.241,40.222,188.538
-2.395,-0.033,0.498,161.011,41.199,202.515
-2.282,0.194,0.311,164.978,36.682,195.740
-2.078,0.320,0.086,180.908,22.888,174.255
-1.860,0.391,-0.078,198.547,7.385,141.541
-1.662,0.409,-0.140,213.013,-13.733,108.582
-1.493,0.364,-0.144,217.957,-39.795,86.853
-1.285,0.380,-0.086,208.984,-61.707,78.796
-0.992,0.479,-0.048,190.186,-78.796,88.379
-0.731,0.607,-0.063,168.518,-92.651,116.455
-0.682,0.768,-0.052,145.874,-99.548,152.100
-0.723,1.016,0.091,128.418,-106.445,182.983
-0.710,1.214,0.240,122.864,-119.263,196.716
-0.635,1.359,0.346,123.352,-127.014,189.453
-0.474,1.526,0.461,123.108,-133.789,168.640
-0.267,1.594,0.478,124.756,-143.372,142.761
0.025,1.563,0.474,124.207,-141.418,119.690
0.253,1.589,0.472,119.080,-136.902,108.826
0.393,1.664,0.540,113.220,-136.230,111.450
0.570,1.827,0.599,99.792,-137.451,119.751
0.702,1.987,0.614,76.294,-140.137,126.099
0.862,2.064,0.571,49.194,-142.822,122.559
1.019,2.003,0.540,30.701,-146.240,100.830
1.147,1.875,0.539,28.015,-146.790,64.941
1.237,1.693,0.569,30.640,-138.855,26.611
1.294,1.580,0.490,25.940,-122.925,-2.747
1.390,1.611,0.355,15.015,-108.887,-18.677
1.462,1.681,0.149,-4.150,-99.182,-24.597
1.615,1.699,-0.116,-36.682,-93.262,-31.189
1.872,1.590,-0.322,-65.430,-94.299,-56.213
2.061,1.350,-0.341,-70.740,-104.370,-99.976
2.162,1.043,-0.170,-61.096,-121.216,-144.226
2.151,0.705,0.084,-59.448,-137.451,-176.147
2.073,0.395,0.314,-74.463,-147.034,-189.148
1.952,0.201,0.489,-102.173,-144.165,-180.237
1.788,0.122,0.602,-136.902,-131.042,-159.180
1.629,0.119,0.663,-168.518,-111.328,-137.146
1.497,0.100,0.663,-185.059,-86.487,-123.474
1.418,0.063,0.606,-180.298,-60.669,-124.268
1.375,-0.016,0.509,-160.156,-34.851,-142.029
1.339,-0.205,0.413,-138.489,-11.597,-171.631
1.319,-0.461,0.308,-118.286,4.517,-203.369
1.402,-0.829,0.234,-95.093,9.949,-223.389
1.388,-0.980,0.222,-74.219,7.263,-233.521
1.366,-1.113,0.261,-61.646,-7.324,-214.294
1.358,-1.193,0.374,-67.627,-20.203,-174.622
1.366,-1.205,0.574,-91.064,-25.269,-128.052
1.367,-1.190,0.663,-113.342,-19.836,-86.121
1.359,-1.108,0.648,-115.784,-4.517,-57.739
1.333,-0.992,0.578,-93.506,14.648,-48.157
1.270,-0.903,0.493,-63.782,33.875,-53.284
1.198,-0.905,0.392,-41.077,49.194,-62.500
1.126,-0.956,0.305,-22.522,56.458,-71.838
1.071,-0.983,0.264,-4.883,53.528,-73.792
1.024,-0.981,0.260,5.737,41.260,-65.002
0.978,-0.946,0.263,6.165,23.315,-47.180
0.927,-0.842,0.321,1.587,1.831,-26.245
0.907,-0.733,0.450,-3.052,-18.555,-8.484
0.899,-0.653,0.613,-8.179,-29.907,3.723
0.892,-0.595,0.743,-10.864,-28.137,13.123
0.877,-0.531,0.792,-6.470,-16.235,18.982
0.868,-0.450,0.750,2.808,-1.099,19.470
0.838,-0.370,0.674,13.367,13.245,15.503
0.798,-0.333,0.578,20.325,22.827,9.888
0.759,-0.329,0.481,21.912,26.855,5.066
0.724,-0.344,0.397,21.118,25.879,3.296
0.698,-0.341,0.316,20.630,20.996,5.127
0.678,-0.315,0.235,18.738,15.137,8.667
0.683,-0.266,0.165,14.771,10.254,11.536
0.696,-0.223,0.097,11.353,5.249,12.390
0.714,-0.189,0.084,9.827,-0.854,12.756
0.752,-0.182,0.079,8.118,-4.028,8.728
0.795,-0.197,0.089,6.836,-7.141,3.601
0.837,-0.227,0.109,6.287,-9.644,-0.977
0.873,-0.262,0.141,5.493,-11.841,-3.235
0.910,-0.292,0.176,3.174,-13.184,-2.991
0.937,-0.323,0.204,-0.488,-13.062,-0.854
0.962,-0.344,0.225,-3.113,-11.414,3.235
0.980,-0.326,0.231,-2.625,-8.911,8.545
0.988,-0.286,0.222,-1.526,-5.371,13.367
0.981,-0.241,0.193,-2.380,-2.319,16.663
0.971,-0.203,0.161,-2.930,-1.282,17.029
0.962,-0.179,0.148,-2.563,-1.465,14.221
0.964,-0.180,0.154,-2.014,-3.235,9.155
0.964,-0.202,0.172,-2.319,-6.165,3.845
0.956,-0.230,0.191,-3.052,-8.850,0.000
0.944,-0.253,0.219,-4.028,-10.559,-1.648
0.947,-0.273,0.275,-5.432,-11.108,-1.709
0.952,-0.292,0.307,-6.592,-9.338,-0.732
-0.415,3.630,-0.297,-55.237,-108.765,192.810
-0.418,4.000,-0.649,-123.901,-140.686,186.890
-0.430,4.000,-0.746,-167.664,-180.725,103.027
-0.306,4.000,-0.207,-168.640,-224.609,-36.743
0.140,4.000,0.673,-149.719,-250.000,-192.505
0.571,3.979,1.633,-142.090,-248.413,-319.885
1.162,2.955,2.355,-159.485,-213.745,-404.358
1.578,1.613,2.836,-191.772,-153.137,-468.384
1.848,-0.073,3.118,-224.487,-85.449,-529.541
1.729,-1.925,3.274,-232.666,-26.001,-589.111
1.997,-3.989,3.599,-177.002,34.973,-629.883
2.183,-4.000,3.748,-83.862,98.938,-598.633
2.365,-4.000,3.649,-27.405,172.607,-491.882
2.146,-4.000,2.998,-30.334,245.483,-349.915
1.781,-4.000,2.298,-26.428,296.997,-224.365
1.556,-4.000,1.813,11.536,319.336,-144.043
1.243,-4.000,1.462,65.979,318.176,-93.811
0.962,-4.000,1.161,108.948,309.692,-56.396
0.661,-3.853,1.083,134.521,301.208,-21.423
0.378,-3.407,1.088,151.428,282.166,17.395
0.105,-2.933,1.105,160.645,247.253,50.354
-0.107,-2.464,1.083,167.053,207.642,73.608
-0.219,-2.032,1.063,178.284,178.223,87.097
-0.314,-1.688,1.085,190.735,158.264,89.233
-0.423,-1.465,1.137,200.989,141.418,81.787
-0.537,-1.305,1.406,216.125,122.986,67.200
-0.547,-1.188,1.654,236.450,105.286,54.382
-0.582,-1.099,1.754,250.366,99.365,51.147
-0.702,-1.002,1.742,254.578,106.262,57.373
-0.865,-0.874,1.657,258.972,117.798,70.740
-1.107,-0.737,1.521,266.724,123.962,88.013
-1.464,-0.602,1.366,270.081,128.113,100.891
-1.796,-0.405,1.247,266.357,124.573,112.366
-2.086,-0.180,1.085,257.996,105.042,127.319
-2.369,-0.015,0.800,242.920,76.782,141.907
-2.618,0.119,0.482,221.375,48.584,151.672
-2.756,0.251,0.218,202.759,16.052,158.813
-2.811,0.404,0.058,197.083,-21.423,165.100
-2.796,0.645,0.028,199.158,-58.838,169.861
-2.716,0.878,0.033,199.951,-89.355,170.166
-2.607,1.139,0.068,196.716,-107.422,166.504
-2.467,1.424,0.027,191.895,-112.854,159.851
-2.325,1.693,-0.128,187.744,-108.948,150.269
-2.241,1.948,-0.295,182.617,-103.943,132.202
-2.151,2.113,-0.384,174.255,-112.122,106.140
-2.016,2.224,-0.379,157.898,-135.254,75.012
-1.790,2.357,-0.221,131.226,-172.119,44.678
-1.409,2.393,-0.122,95.276,-211.609,15.564
-0.964,2.357,0.035,53.833,-244.751,-7.568
-0.458,2.398,0.261,21.240,-277.039,-14.221
0.149,2.544,0.542,2.136,-301.086,-2.869
0.768,2.661,0.932,-18.555,-317.444,18.494
1.212,2.580,1.363,-53.833,-327.881,35.706
1.662,2.353,1.707,-87.891,-329.224,38.391
2.174,2.045,1.974,-94.055,-316.772,23.193
2.559,1.650,2.114,-72.571,-288.391,-13.428
2.777,1.271,2.097,-49.133,-240.906,-55.542
2.826,1.039,1.911,-40.710,-186.890,-79.041
2.757,0.947,1.629,-52.795,-139.771,-74.890
2.644,0.942,1.281,-84.656,-106.934,-54.871
2.659,0.830,0.934,-124.817,-89.539,-42.053
2.697,0.482,0.621,-154.724,-82.947,-58.533
2.684,-0.029,0.475,-157.410,-82.947,-102.173
2.657,-0.551,0.428,-135.376,-83.862,-147.095
2.570,-0.991,0.439,-107.300,-84.778,-174.683
2.344,-1.214,0.873,-90.393,-85.632,-175.049
2.391,-1.554,0.616,-93.079,-83.618,-152.710
2.127,-1.333,1.015,-119.812,-65.552,-118.347
1.922,-1.317,1.070,-149.109,-50.415,-76.050
1.923,-1.122,1.128,-150.757,-34.241,-52.856
1.624,-0.925,1.105,-132.385,-18.860,-51.880
1.605,-0.883,1.117,-103.149,18.982,-67.505
1.516,-0.975,0.936,-72.266,50.842,-88.013
1.470,-0.991,0.835,-49.744,77.576,-101.685
1.310,-1.059,0.667,-31.555,83.069,-103.394
1.114,-1.070,0.411,-21.362,82.214,-97.229
1.030,-1.038,0.258,-16.113,86.548,-83.679
0.890,-0.954,0.168,-10.925,74.036,-68.604
0.815,-0.867,0.127,-6.836,51.636,-53.772
0.764,-0.817,0.166,-5.371,31.433,-39.429
0.747,-0.794,0.245,-4.944,20.264,-26.917
0.760,-0.746,0.347,-2.563,19.165,-15.747
0.751,-0.670,0.482,2.380,21.606,-4.883
0.733,-0.593,0.543,7.263,20.203,3.418
0.717,-0.487,0.558,11.230,15.259,9.033
0.706,-0.376,0.561,14.893,12.512,13.367
0.683,-0.278,0.569,15.808,12.634,16.418
0.665,-0.206,0.556,13.489,12.878,19.226
0.649,-0.168,0.523,10.498,11.230,20.447
0.639,-0.157,0.485,6.836,6.958,17.761
0.643,-0.182,0.434,4.211,0.916,12.268
0.648,-0.208,0.385,4.272,-3.845,5.798
0.658,-0.227,0.363,4.883,-6.592,0.305
0.681,-0.246,0.361,2.991,-7.202,-2.502
0.749,-0.247,0.343,-0.854,-6.836,-2.502
0.764,-0.285,0.330,-4.944,-4.639,-1.465
0.820,-0.287,0.272,-9.155,-0.061,0.122
0.852,-0.272,0.242,-8.118,5.493,2.869
0.888,-0.266,0.217,-6.165,6.226,3.113
0.910,-0.286,0.193,-6.531,6.470,1.892
0.926,-0.312,0.182,-5.798,4.883,-0.305
0.956,-0.332,0.179,-1.953,3.052,-1.587
0.975,-0.340,0.185,1.038,1.526,-1.587
0.980,-0.337,0.188,1.282,0.000,0.183
0.983,-0.324,0.186,0.671,-1.221,3.540
0.981,-0.298,0.203,0.427,-2.563,6.897
0.979,-0.269,0.237,-0.305,-3.845,8.789
0.973,-0.258,0.274,-1.465,-4.639,8.911
0.969,-0.256,0.311,-1.709,-4.944,7.507
0.961,-0.255,0.335,0.122,-3.784,5.615
0.945,-0.256,0.350,2.075,-1.648,3.845
0.932,-0.258,0.359,3.601,0.366,1.953
0.927,-0.260,0.361,4.517,1.099,0.732
0.921,-0.263,0.351,4.028,1.282,0.732
0.909,-0.262,0.340,2.014,0.916,2.197
0.901,-0.251,0.332,0.793,0.183,3.723
0.896,-0.233,0.339,0.916,-0.488,4.822
0.896,-0.206,0.340,0.793,-1.160,5.798
0.887,-0.189,0.340,-0.183,-0.977,5.981
1.004,2.714,-0.581,-39.734,-160.706,102.722
1.333,3.523,-0.164,-48.584,-187.927,83.252
1.834,3.922,0.537,-62.561,-203.247,18.921
2.268,3.785,1.263,-87.219,-194.824,-82.397
2.545,3.211,1.812,-115.723,-154.236,-186.951
2.630,2.354,2.267,-138.428,-96.802,-272.949
2.605,1.310,2.570,-154.968,-42.175,-341.919
2.495,0.119,2.916,-169.006,2.808,-403.015
2.400,-1.190,3.262,-175.842,50.415,-453.186
2.348,-2.485,3.370,-161.621,111.694,-473.999
2.196,-3.282,3.307,-110.535,187.988,-454.590
2.230,-3.700,3.231,-32.166,262.695,-400.452
2.052,-3.952,2.789,11.047,312.195,-341.370
1.657,-4.000,2.318,16.846,337.341,-287.048
1.343,-4.000,1.875,41.504,349.548,-237.366
1.121,-3.882,1.528,82.275,349.609,-196.045
0.846,-3.685,1.263,119.202,336.670,-156.799
0.539,-3.456,1.024,144.592,311.523,-118.164
0.268,-3.133,0.896,164.490,283.752,-78.735
0.010,-2.754,0.835,179.565,257.080,-40.466
-0.253,-2.424,0.802,184.509,235.046,-9.216
-0.549,-2.229,0.742,184.387,207.581,10.803
-0.872,-2.222,0.717,189.331,172.607,19.592
-1.175,-2.294,0.729,206.299,131.409,22.827
-1.405,-2.245,0.790,236.206,82.703,33.875
-1.607,-2.129,0.903,264.587,38.818,54.749
-1.893,-2.052,1.074,271.057,15.869,80.078
-2.160,-1.937,1.252,254.211,9.888,121.216
-2.412,-1.576,1.446,236.267,3.845,180.786
-2.835,-1.061,1.660,228.882,-5.615,235.107
-3.152,-0.480,1.786,224.854,-9.338,269.653
-3.298,0.134,1.775,220.642,-12.756,289.734
-3.207,0.683,1.578,222.534,-18.005,288.696
-3.071,1.096,1.249,231.628,-18.127,266.357
-2.966,1.354,0.835,245.422,-13.062,228.821
-2.856,1.547,0.519,259.888,-7.263,182.983
-2.691,1.698,0.309,268.616,-13.550,142.273
-2.457,1.817,0.135,261.169,-35.950,114.380
-2.230,1.937,0.048,235.779,-64.697,98.755
-1.946,2.095,0.003,201.904,-92.590,92.407
-1.643,2.296,-0.028,170.410,-118.164,93.262
-1.387,2.510,0.034,142.334,-141.235,93.506
-1.156,2.657,0.150,113.098,-159.912,86.182
-0.921,2.659,0.275,80.078,-176.697,68.237
-0.680,2.477,0.327,49.683,-190.186,41.443
-0.264,2.348,0.386,32.043,-197.510,13.306
0.171,2.154,0.368,26.794,-201.416,-10.742
0.645,1.988,0.339,24.597,-204.956,-26.245
1.216,1.848,0.389,19.104,-211.609,-33.386
1.741,1.663,0.534,9.033,-226.807,-33.264
2.139,1.513,0.763,-3.601,-242.432,-23.682
2.429,1.377,1.037,-16.113,-249.146,-7.629
2.587,1.253,1.187,-28.503,-240.295,3.662
2.590,1.141,1.137,-40.955,-213.989,8.789
2.537,1.078,1.001,-52.307,-179.871,10.437
2.486,1.007,0.787,-63.721,-145.569,9.766
2.354,1.009,0.568,-74.219,-117.065,6.104
2.270,1.100,0.391,-82.886,-99.365,3.845
2.279,1.171,0.293,-97.595,-91.797,-2.075
2.254,1.119,0.267,-119.629,-91.370,-21.362
2.215,0.939,0.353,-136.780,-98.633,-53.162
2.261,0.630,0.483,-145.264,-105.469,-91.553
2.221,0.193,0.617,-149.353,-100.952,-133.667
2.094,-0.295,0.751,-144.348,-84.290,-169.983
1.958,-0.746,0.854,-129.333,-55.969,-191.528
1.965,-0.783,1.222,-115.906,-19.043,-195.068
1.588,-1.347,0.783,-127.991,27.954,-183.044
1.596,-1.425,0.794,-101.013,50.537,-152.710
1.616,-1.276,0.698,-89.905,50.842,-132.202
1.482,-1.263,0.595,-86.792,42.236,-131.958
1.530,-1.413,0.684,-85.571,44.800,-130.859
1.453,-1.447,0.666,-69.458,31.494,-120.850
1.368,-1.404,0.690,-52.063,10.620,-106.384
1.247,-1.344,0.759,-45.288,-1.770,-86.914
1.084,-1.266,0.777,-45.837,-4.700,-64.453
0.942,-1.154,0.750,-44.312,1.282,-42.358
0.806,-1.032,0.693,-34.912,12.634,-26.917
0.729,-0.932,0.615,-20.325,26.184,-19.714
0.676,-0.844,0.501,-5.249,36.682,-19.043
0.599,-0.798,0.420,9.338,40.833,-20.142
0.516,-0.662,0.371,17.639,37.048,-17.822
0.629,-0.547,0.360,15.564,29.663,-7.996
0.671,-0.640,0.400,6.470,14.343,5.066
0.636,-0.466,0.402,-4.883,-1.770,5.676
0.703,-0.433,0.443,-5.066,-7.141,10.620
0.738,-0.375,0.468,-2.258,-12.939,10.742
0.737,-0.307,0.483,-0.488,-12.573,9.460
0.780,-0.304,0.445,-1.709,-5.920,7.019
0.811,-0.313,0.405,-1.160,0.610,2.930
0.832,-0.297,0.326,2.930,2.075,-2.625
0.866,-0.296,0.287,6.714,5.066,-4.944
0.898,-0.295,0.257,6.897,5.920,-5.005
0.923,-0.297,0.224,5.188,5.737,-3.723
0.941,-0.290,0.203,3.357,4.761,-2.380
0.954,-0.295,0.192,2.319,3.723,-1.892
0.960,-0.310,0.202,1.526,2.502,-2.258
0.967,-0.327,0.221,0.977,1.343,-2.258
0.964,-0.333,0.228,0.732,1.465,-1.160
0.958,-0.326,0.235,0.122,3.113,1.282
0.962,-0.315,0.241,-0.671,5.676,4.150
0.962,-0.299,0.237,-1.465,9.094,6.348
0.953,-0.284,0.215,-1.709,11.963,7.263
0.943,-0.267,0.193,-1.526,13.245,6.897
0.938,-0.252,0.186,-0.916,12.329,5.554
0.944,-0.244,0.191,-0.549,9.583,3.601
0.945,-0.241,0.200,-1.709,5.920,1.770
0.935,-0.247,0.202,-4.272,2.075,0.549
0.922,-0.264,0.233,-6.226,-1.221,-0.427
0.924,-0.282,0.281,-5.981,-4.150,-1.343
0.923,-0.302,0.319,-4.211,-5.188,-1.892
0.918,-0.314,0.359,-2.686,-3.113,-1.770
0.922,-0.326,0.380,-1.953,0.183,-0.427
0.916,-0.324,0.373,-2.197,4.272,2.319
0.914,-0.305,0.351,-2.563,7.812,4.944
0.917,-0.286,0.319,-2.625,9.949,6.653
0.920,-0.277,0.285,-2.502,10.315,6.470
0.923,-0.279,0.260,-2.075,9.521,4.883
0.926,-0.290,0.247,-1.404,7.751,2.991
0.923,-0.306,0.241,-1.343,5.554,1.831
0.622,1.858,-0.760,-17.090,-82.703,83.496
0.515,2.253,-0.705,-50.293,-115.479,62.073
0.577,2.446,-0.429,-70.129,-145.569,6.409
0.785,2.426,0.101,-71.960,-174.683,-70.557
0.986,2.204,0.646,-68.787,-193.054,-149.170
1.340,1.871,1.208,-78.491,-187.927,-210.388
1.827,1.484,1.637,-100.342,-163.574,-254.089
2.192,1.094,2.111,-127.502,-131.653,-277.832
2.585,0.545,2.667,-159.973,-99.426,-292.603
2.751,-0.160,3.285,-196.228,-72.876,-314.392
2.974,-1.090,3.842,-205.811,-32.959,-342.773
3.143,-2.184,4.000,-171.448,24.780,-368.103
3.072,-3.039,3.997,-107.117,96.985,-373.901
2.777,-3.472,3.683,-43.640,184.387,-352.234
2.277,-3.634,3.035,-5.493,264.648,-300.659
1.717,-3.655,2.279,10.559,329.041,-236.816
1.223,-3.524,1.649,30.884,363.098,-176.208
0.886,-3.267,1.208,56.396,365.723,-128.784
0.659,-3.007,0.933,76.965,347.900,-97.046
0.509,-2.849,0.730,92.346,327.576,-77.942
0.371,-2.760,0.584,109.009,306.396,-68.420
0.250,-2.641,0.521,133.545,284.424,-62.805
0.163,-2.468,0.505,162.415,263.733,-55.420
0.027,-2.229,0.523,184.204,242.371,-45.044
-0.154,-2.012,0.522,193.787,217.896,-30.457
-0.383,-1.843,0.508,195.251,194.275,-12.939
-0.626,-1.671,0.524,196.899,172.119,1.160
-0.945,-1.565,0.455,205.994,151.978,8.850
-1.445,-1.596,0.173,218.445,143.372,8.911
-2.023,-1.614,-0.166,229.004,151.794,8.972
-2.509,-1.444,-0.355,237.061,150.269,18.555
-3.035,-1.200,-0.258,240.417,104.492,39.490
-3.406,-0.909,0.118,245.483,14.282,67.078
-3.575,-0.540,0.697,253.418,-88.074,97.107
-3.500,-0.104,1.392,252.869,-170.715,132.751
-3.242,0.303,2.077,231.689,-213.989,178.772
-2.812,0.665,2.397,188.904,-203.064,223.389
-2.408,0.894,2.195,150.940,-149.658,252.380
-2.203,0.952,1.638,144.958,-85.815,256.409
-2.071,0.953,1.018,166.382,-40.955,239.441
-1.912,0.957,0.521,197.510,-27.832,214.722
-1.735,0.936,0.252,224.060,-43.152,189.697
-1.538,0.990,0.152,238.892,-80.139,170.654
-1.339,1.059,0.182,240.540,-125.854,160.156
-1.161,1.122,0.305,229.370,-165.771,151.917
-0.964,1.229,0.520,208.313,-194.092,143.311
-0.707,1.327,0.718,184.448,-208.740,134.277
-0.434,1.356,0.772,161.438,-207.092,121.948
-0.223,1.322,0.747,145.447,-198.059,103.943
-0.109,1.296,0.857,142.761,-195.496,84.351
0.096,1.347,0.979,152.161,-201.233,65.796
0.442,1.511,1.109,161.011,-210.937,55.725
0.702,1.673,1.211,152.893,-218.750,56.213
0.912,1.817,1.347,125.793,-218.933,60.059
1.217,1.921,1.442,93.018,-210.815,62.134
1.446,1.899,1.443,68.420,-201.172,62.500
1.605,1.903,1.498,57.129,-191.956,60.364
1.842,1.898,1.577,52.368,-180.664,51.086
2.074,1.822,1.552,42.664,-167.114,33.142
2.240,1.671,1.441,26.306,-146.362,10.315
2.386,1.507,1.368,9.033,-120.300,-15.381
2.488,1.320,1.201,-5.859,-91.797,-39.429
2.518,1.239,0.993,-17.212,-62.927,-57.007
2.539,1.217,0.750,-34.424,-37.415,-68.787
2.509,1.180,0.459,-63.293,-18.982,-76.660
2.406,1.169,0.243,-98.450,-15.198,-86.853
2.388,1.053,0.149,-130.981,-21.423,-102.661
2.456,0.655,0.044,-160.645,-25.757,-132.812
2.463,0.164,-0.048,-174.927,-21.301,-174.316
2.558,-0.351,-0.017,-162.903,-13.672,-208.130
2.565,-0.831,0.041,-139.709,-8.728,-225.098
2.523,-1.212,0.176,-126.648,0.793,-212.097
2.316,-1.275,0.203,-127.319,2.136,-163.635
2.118,-1.083,0.223,-140.808,10.620,-95.764
1.854,-0.805,0.255,-157.532,20.203,-34.241
1.557,-0.287,0.271,-161.316,27.100,-11.902
1.344,-0.011,0.285,-150.269,32.654,-3.418
1.178,0.175,0.312,-140.808,33.508,-25.879
1.026,0.080,0.292,-128.052,28.076,-65.491
1.000,-0.211,0.260,-111.877,28.503,-117.676
0.997,-0.520,0.308,-87.830,32.776,-161.621
0.985,-0.845,0.411,-62.622,35.278,-181.763
1.001,-1.117,0.484,-52.307,41.809,-172.363
0.996,-1.245,0.475,-57.800,52.979,-135.376
0.957,-1.203,0.423,-67.017,64.392,-82.153
0.893,-0.996,0.315,-71.899,71.106,-32.349
0.858,-0.755,0.209,-70.313,71.228,-2.991
0.791,-0.548,0.146,-63.293,67.139,5.554
0.715,-0.422,0.112,-52.307,61.096,-0.549
0.673,-0.385,0.113,-39.307,52.429,-16.968
0.652,-0.421,0.131,-25.940,42.114,-36.621
0.635,-0.501,0.190,-15.564,31.067,-50.415
0.625,-0.580,0.324,-10.803,21.057,-53.345
0.658,-0.671,0.437,-14.038,15.198,-46.631
0.668,-0.731,0.497,-20.020,16.113,-31.555
0.687,-0.727,0.480,-21.423,21.179,-12.878
0.693,-0.652,0.427,-16.724,26.001,1.709
0.694,-0.556,0.385,-9.216,27.405,10.498
0.707,-0.476,0.335,-4.761,24.719,13.184
0.701,-0.429,0.288,-4.578,19.287,12.390
0.688,-0.407,0.253,-5.737,13.550,9.888
0.701,-0.402,0.211,-4.883,8.057,7.446
0.711,-0.392,0.174,-2.563,3.357,5.554
0.738,-0.372,0.138,-2.197,1.526,4.639
0.781,-0.365,0.116,-3.540,0.854,3.845
0.831,-0.359,0.111,-2.991,1.465,3.357
0.877,-0.356,0.104,-0.916,1.709,3.174
0.910,-0.350,0.108,1.160,2.075,2.686
0.947,-0.341,0.116,1.953,2.075,2.625
0.978,-0.341,0.116,1.160,1.953,2.441
0.997,-0.346,0.123,-0.244,1.404,2.258
