aX,aY,aZ,gX,gY,gZ
0.674,-1.921,0.114,7.202,-187.622,-133.179
0.859,-1.887,0.116,32.898,-192.749,-145.081
1.086,-1.730,0.109,57.983,-200.317,-150.635
1.544,-1.632,0.101,73.853,-208.740,-153.870
1.987,-1.663,0.188,77.576,-214.600,-157.715
2.156,-1.813,0.374,73.669,-210.022,-164.978
2.213,-2.018,0.521,70.801,-188.477,-171.814
2.185,-2.183,0.588,77.026,-166.809,-171.936
2.169,-2.480,0.430,96.069,-156.799,-157.166
2.387,-2.410,0.442,111.755,-146.118,-129.272
2.402,-2.038,0.597,116.577,-165.771,-68.604
2.700,-1.454,0.769,126.160,-182.739,0.793
3.050,-0.792,1.027,133.423,-165.039,48.950
3.198,-0.143,1.312,133.911,-126.160,72.327
3.166,0.230,1.298,130.249,-84.656,75.806
3.241,0.285,1.280,133.301,-56.091,66.162
2.998,0.346,1.104,149.536,-38.757,36.011
2.772,0.352,0.927,161.621,-22.278,3.235
2.620,0.410,0.819,167.419,-24.109,-1.343
2.529,0.553,0.820,161.621,-30.823,26.855
2.432,0.864,0.895,137.756,-34.241,65.735
2.267,1.233,0.912,107.361,-36.804,96.191
2.057,1.412,0.806,86.609,-29.480,114.502
1.893,1.405,0.639,76.538,-9.949,111.450
1.626,1.198,0.522,81.360,9.460,80.566
1.327,0.994,0.470,96.558,21.851,37.292
1.085,0.875,0.428,112.549,24.536,6.653
0.896,0.824,0.400,119.080,18.616,0.122
0.725,0.873,0.432,111.877,14.099,11.047
0.660,0.979,0.468,98.328,17.944,36.072
0.729,1.150,0.470,82.764,25.146,62.500
1.086,1.231,0.659,64.331,21.790,72.144
0.608,1.124,0.239,49.683,4.761,59.143
1.168,1.441,0.728,40.833,42.664,35.706
0.808,1.074,0.399,23.743,-23.682,26.184
0.956,0.995,0.313,17.273,-27.954,4.211
1.033,0.748,0.370,22.034,6.470,-14.587
0.870,0.574,0.408,27.527,6.836,-31.555
0.773,0.454,0.316,29.602,-13.184,-45.715
0.824,0.265,0.305,31.921,-25.818,-39.673
0.777,0.167,0.317,25.879,-29.480,-31.921
0.780,0.138,0.311,18.616,-19.226,-18.799
0.804,0.170,0.370,10.864,-5.249,-1.099
0.894,0.246,0.421,2.747,4.761,15.015
0.930,0.309,0.404,-0.549,9.827,22.461
0.992,0.346,0.408,0.610,12.146,19.226
0.984,0.338,0.374,3.296,8.179,8.423
0.941,0.314,0.290,7.263,5.737,-5.310
0.980,0.260,0.290,10.803,9.583,-15.686
0.947,0.198,0.285,11.780,3.235,-22.400
0.918,0.155,0.242,11.780,-3.113,-25.879
0.911,0.125,0.219,10.559,0.305,-21.729
0.888,0.099,0.221,3.174,2.930,-12.756
0.876,0.097,0.218,-5.981,3.235,-0.854
0.893,0.114,0.209,-10.132,5.737,10.193
0.885,0.151,0.209,-10.498,7.385,16.296
0.882,0.205,0.196,-9.155,7.568,17.761
0.895,0.240,0.181,-6.165,6.226,15.625
0.893,0.255,0.168,-2.502,3.723,9.155
0.889,0.253,0.160,-0.122,0.610,0.305
0.902,0.215,0.167,-0.854,-2.991,-6.836
0.912,0.164,0.183,-2.808,-5.798,-13.245
1.555,-1.088,0.330,36.804,-91.492,-41.199
1.910,-1.144,0.369,51.453,-93.506,-24.536
2.295,-1.052,0.461,66.040,-92.773,-0.305
2.695,-0.854,0.559,80.566,-85.083,28.748
3.109,-0.567,0.657,93.079,-69.519,55.237
3.424,-0.260,0.799,99.060,-47.180,76.294
3.732,0.037,0.979,94.543,-17.395,94.055
3.958,0.324,1.175,78.674,21.667,110.901
3.950,0.580,1.381,54.932,75.378,129.456
3.823,0.913,1.602,26.611,135.559,156.616
3.498,1.290,1.680,2.441,180.359,188.293
3.131,1.668,1.698,-17.273,222.534,215.271
2.704,1.977,1.727,-34.668,257.629,227.417
2.233,2.138,1.704,-52.490,276.550,226.196
1.815,2.136,1.589,-66.589,285.339,217.590
1.376,2.087,1.412,-69.397,288.757,204.956
0.949,2.046,1.174,-63.965,290.894,189.819
0.591,1.954,0.956,-57.434,285.950,168.945
0.309,1.800,0.797,-52.124,265.076,139.771
0.082,1.685,0.676,-45.776,237.122,106.750
-0.094,1.605,0.610,-39.063,210.815,75.317
-0.244,1.495,0.618,-41.138,186.035,46.570
-0.409,1.340,0.682,-56.274,159.424,24.658
-0.532,1.158,0.762,-81.299,133.240,13.428
-0.626,0.977,0.861,-109.070,107.727,8.301
-0.723,0.776,1.001,-132.080,86.243,5.554
-0.784,0.600,1.188,-144.714,71.472,7.629
-0.826,0.432,1.264,-143.066,62.561,14.526
-0.855,0.258,1.215,-130.066,53.040,23.376
-0.878,0.085,1.058,-112.610,38.391,34.546
-0.911,-0.023,0.885,-96.252,20.996,43.030
-0.960,-0.115,0.702,-83.374,3.845,46.448
-1.007,-0.182,0.571,-78.735,-12.756,47.058
-1.018,-0.206,0.489,-85.083,-30.823,49.011
-1.000,-0.217,0.445,-102.051,-48.584,53.162
-0.995,-0.257,0.408,-128.967,-61.096,58.777
-0.963,-0.337,0.390,-159.180,-68.176,66.162
-0.911,-0.440,0.403,-183.533,-73.853,71.106
-0.863,-0.519,0.444,-193.848,-79.224,68.481
-0.803,-0.711,0.469,-184.265,-85.571,57.434
-0.725,-0.921,0.390,-158.203,-92.529,42.664
-0.699,-1.074,0.253,-130.859,-96.863,27.100
-0.693,-1.177,0.113,-110.535,-95.398,15.137
-0.678,-1.239,0.004,-99.182,-91.187,9.949
-0.653,-1.264,-0.073,-94.971,-92.346,10.620
-0.576,-1.266,-0.174,-95.215,-98.755,17.212
-0.490,-1.234,-0.152,-99.365,-103.638,26.428
-0.341,-1.179,-0.116,-102.539,-100.220,30.396
-0.202,-1.114,-0.142,-96.741,-93.018,24.780
-0.130,-1.051,-0.194,-83.679,-86.609,9.094
-0.061,-1.065,-0.182,-70.923,-80.933,-14.343
0.001,-1.136,-0.164,-60.059,-75.378,-39.612
0.039,-1.257,-0.205,-52.917,-72.510,-61.218
0.069,-1.371,-0.251,-53.284,-76.355,-74.890
0.104,-1.461,-0.273,-53.345,-90.393,-76.782
0.136,-1.505,-0.238,-44.800,-110.046,-71.289
0.254,-1.531,-0.259,-27.832,-128.479,-64.819
0.380,-1.461,-0.272,-10.254,-147.827,-63.049
0.454,-1.340,-0.210,3.540,-172.180,-64.331
0.617,-1.197,-0.128,8.057,-192.017,-64.819
0.798,-1.051,0.000,1.953,-204.590,-60.242
1.025,-0.918,0.231,-10.986,-218.994,-52.551
1.371,-0.813,0.416,-13.062,-234.863,-44.128
1.816,-0.755,0.563,5.005,-247.437,-44.739
2.064,-0.648,0.557,37.109,-257.751,-61.890
2.540,-0.672,0.495,73.425,-255.615,-98.938
2.873,-0.736,0.498,95.642,-249.878,-142.944
2.873,-1.023,0.467,107.056,-242.737,-175.598
2.867,-1.331,0.439,109.192,-207.886,-208.069
2.876,-1.609,0.396,104.187,-152.527,-230.347
2.921,-1.869,0.445,93.933,-111.511,-232.849
2.922,-1.920,0.593,85.754,-109.131,-205.139
2.924,-1.860,0.650,97.168,-125.183,-141.785
3.096,-1.549,0.846,122.742,-105.896,-71.655
3.036,-1.085,1.090,144.775,-74.951,-12.939
2.817,-0.663,1.195,162.109,-60.303,35.522
2.681,-0.262,1.205,172.852,-42.053,64.026
2.396,0.109,1.191,175.110,-25.085,68.481
2.096,0.476,1.119,167.786,-20.081,69.458
1.997,0.756,1.153,156.677,-20.264,77.576
1.972,0.951,1.278,148.560,-27.283,88.806
1.907,1.153,1.385,143.005,-39.551,95.642
1.793,1.216,1.406,138.794,-48.401,93.262
1.715,1.141,1.367,133.850,-34.973,82.520
1.587,0.941,1.276,131.470,-3.906,60.181
1.364,0.665,1.174,131.592,19.104,30.579
1.115,0.423,1.084,131.958,23.376,8.179
0.829,0.396,0.880,135.193,13.184,14.771
0.607,0.587,0.652,128.479,0.854,61.218
0.539,0.924,0.505,96.497,1.953,127.869
0.582,1.243,0.455,49.927,11.108,183.899
0.469,1.364,0.286,8.484,22.339,204.895
0.780,1.613,0.544,-20.569,60.486,187.744
0.888,1.344,0.751,-23.743,23.376,152.893
0.661,1.133,0.690,-3.540,-34.607,60.974
0.742,0.890,0.645,32.959,-28.381,-23.926
0.728,0.588,0.625,68.115,-8.057,-77.148
0.674,0.328,0.617,84.106,2.563,-104.431
0.621,0.142,0.573,84.351,-1.099,-103.760
0.588,0.063,0.525,74.341,-9.033,-70.984
0.639,0.105,0.527,52.673,-10.010,-15.259
0.720,0.235,0.547,27.405,1.221,40.466
0.796,0.402,0.550,7.263,17.700,74.829
0.847,0.530,0.541,-6.470,28.381,80.566
0.861,0.566,0.496,-14.404,28.809,62.195
0.854,0.505,0.438,-14.160,24.719,28.320
0.808,0.380,0.352,-6.104,22.339,-9.949
0.809,0.258,0.335,2.563,22.827,-39.429
0.744,0.126,0.300,7.141,12.512,-52.856
0.721,0.057,0.293,8.240,2.625,-52.856
0.713,0.023,0.294,5.188,0.977,-38.391
0.739,0.032,0.324,-1.587,4.333,-13.245
0.784,0.055,0.337,-11.108,7.446,11.414
0.823,0.084,0.331,-19.043,8.118,26.855
0.856,0.115,0.309,-21.851,6.531,31.677
0.868,0.137,0.285,-18.799,3.601,28.198
0.882,0.148,0.258,-12.756,1.038,18.494
0.899,0.141,0.257,-7.385,-1.404,6.104
0.923,0.119,0.259,-2.625,-4.578,-4.211
1.529,-1.671,0.499,62.805,-113.586,-72.388
1.880,-1.929,0.621,71.716,-108.765,-43.457
2.214,-1.950,0.838,76.965,-91.858,3.601
2.555,-1.690,1.064,83.435,-66.040,59.082
2.916,-1.231,1.153,93.567,-39.673,114.258
3.224,-0.604,1.291,96.130,-16.541,159.058
3.584,0.053,1.414,85.083,11.414,182.068
3.935,0.571,1.511,68.542,45.654,178.894
4.000,0.808,1.533,59.387,78.186,149.231
3.844,0.860,1.607,57.861,113.831,101.624
3.574,0.860,1.704,60.791,141.785,61.951
3.176,0.878,1.714,65.369,157.166,46.265
2.713,1.005,1.665,57.373,175.781,55.908
2.292,1.210,1.627,30.273,203.308,87.402
1.933,1.418,1.624,-10.071,227.783,130.249
1.585,1.645,1.643,-54.016,244.019,162.842
1.274,1.856,1.707,-89.600,255.432,174.988
1.027,2.104,1.738,-112.793,262.573,169.800
0.813,2.337,1.623,-125.610,267.151,153.442
0.658,2.390,1.470,-136.230,268.738,129.333
0.514,2.254,1.339,-147.461,261.353,97.900
0.330,2.056,1.229,-154.053,244.568,59.814
0.124,1.863,1.119,-149.780,225.952,21.240
-0.119,1.660,1.060,-138.916,203.735,-12.085
-0.345,1.393,1.027,-132.568,176.453,-35.400
-0.528,1.080,1.003,-134.338,155.273,-44.678
-0.711,0.740,0.934,-138.306,139.526,-39.673
-0.906,0.431,0.804,-144.409,124.512,-19.714
-1.101,0.257,0.686,-157.104,110.596,14.221
-1.214,0.185,0.608,-172.241,96.680,53.345
-1.263,0.175,0.577,-183.838,81.116,86.121
-1.317,0.145,0.579,-185.913,64.270,107.239
-1.369,0.135,0.561,-172.302,46.387,112.427
-1.373,0.149,0.516,-145.081,23.560,103.149
-1.335,0.138,0.454,-111.938,-1.465,84.656
-1.304,0.137,0.348,-80.566,-21.240,61.157
-1.262,0.077,0.212,-67.078,-31.738,37.842
-1.203,-0.026,0.097,-80.688,-36.133,24.414
-1.169,-0.132,0.043,-113.037,-37.842,27.344
-1.119,-0.278,0.078,-153.137,-35.889,45.898
-1.018,-0.400,0.247,-192.688,-28.381,70.496
-0.863,-0.578,0.425,-215.454,-17.578,94.299
-0.726,-0.704,0.495,-212.341,-7.202,111.694
-0.632,-0.758,0.424,-189.514,2.136,111.877
-0.621,-0.767,0.299,-162.964,3.174,94.299
-0.622,-0.793,0.145,-139.893,-9.277,66.589
-0.585,-0.874,-0.021,-125.183,-33.203,37.659
-0.562,-1.003,-0.057,-122.864,-60.913,16.357
-0.508,-1.141,-0.014,-129.272,-80.688,3.662
-0.449,-1.312,0.050,-132.751,-92.651,-0.305
-0.388,-1.516,0.145,-127.258,-102.783,2.625
-0.312,-1.642,0.159,-108.093,-111.572,9.033
-0.184,-1.667,0.107,-76.599,-120.728,12.512
-0.033,-1.668,0.030,-42.542,-128.906,6.592
0.062,-1.606,-0.043,-14.465,-133.850,-5.432
0.128,-1.496,-0.076,0.183,-134.338,-18.738
0.233,-1.422,-0.086,1.221,-135.498,-31.616
0.354,-1.418,-0.050,-5.615,-141.785,-46.082
0.494,-1.488,0.120,-10.071,-151.855,-62.317
0.727,-1.567,0.232,-2.808,-158.386,-75.195
0.889,-1.585,0.197,18.982,-164.124,-85.632
1.021,-1.541,0.070,44.434,-171.204,-97.656
1.306,-1.509,-0.052,65.430,-179.565,-103.699
1.547,-1.503,-0.139,83.862,-189.636,-107.422
1.711,-1.500,-0.060,94.055,-198.669,-117.859
1.908,-1.541,0.076,93.445,-200.500,-128.662
1.862,-1.560,0.187,87.341,-201.782,-131.470
2.041,-1.636,0.383,79.529,-197.388,-127.258
2.228,-1.552,0.684,70.984,-198.059,-111.145
2.305,-1.431,0.907,70.496,-212.585,-73.303
2.407,-1.192,1.084,74.219,-217.590,-43.762
2.589,-0.936,1.187,83.923,-200.012,-20.508
2.670,-0.705,1.231,100.037,-167.419,-1.465
2.694,-0.478,1.252,117.493,-131.714,6.165
2.528,-0.391,1.142,135.437,-111.023,4.517
2.559,-0.337,1.011,151.123,-87.036,0.427
2.551,-0.388,0.997,154.175,-65.674,-4.517
2.451,-0.347,1.154,151.978,-79.529,-2.747
2.314,-0.245,1.182,152.222,-119.690,22.644
2.366,-0.034,1.237,155.579,-110.718,66.345
2.287,0.200,1.370,149.414,-67.444,103.149
2.131,0.435,1.332,139.954,-43.030,121.887
1.914,0.647,1.266,135.559,-25.879,124.207
1.695,0.839,1.118,135.742,-2.258,121.216
1.482,1.062,0.949,131.653,18.616,118.774
1.338,1.255,0.833,119.385,28.015,122.192
1.219,1.403,0.727,105.103,25.024,126.526
1.138,1.505,0.643,91.431,20.325,119.507
1.034,1.504,0.578,80.383,15.015,99.731
0.958,1.339,0.560,76.294,9.460,70.068
0.901,1.096,0.613,82.153,5.310,30.640
0.431,0.814,0.535,96.191,-1.282,-11.597
0.801,0.796,0.712,102.966,19.714,-36.316
0.338,0.557,0.450,100.159,9.094,-0.916
0.899,0.457,0.725,86.426,12.695,43.640
0.703,0.667,0.806,63.171,-14.343,81.116
0.695,0.929,0.671,48.706,-26.978,118.347
0.758,1.167,0.557,28.381,1.038,145.447
0.882,1.278,0.517,9.338,32.898,149.475
0.979,1.227,0.542,-5.310,40.344,114.441
0.947,1.043,0.500,0.427,23.682,51.453
0.890,0.814,0.425,20.264,8.545,-16.479
0.787,0.572,0.312,43.335,2.014,-68.909
0.708,0.335,0.206,61.035,0.549,-93.872
0.676,0.136,0.170,61.462,-0.977,-87.524
0.676,0.051,0.212,42.114,-2.136,-52.917
0.748,0.101,0.289,15.442,2.930,-5.920
0.851,0.210,0.361,-5.310,13.184,33.264
0.929,0.314,0.410,-15.137,20.874,50.171
0.992,0.383,0.431,-16.113,22.034,44.189
1.005,0.381,0.405,-11.536,18.921,22.522
0.989,0.324,0.351,-4.700,15.381,-5.371
0.955,0.228,0.318,1.343,11.597,-29.724
0.909,0.139,0.284,4.639,8.667,-44.495
0.888,0.068,0.287,4.822,7.507,-48.889
0.880,0.008,0.281,0.366,7.690,-41.382
0.880,-0.018,0.288,-7.751,7.751,-24.902
0.886,-0.003,0.289,-14.954,7.812,-6.409
0.893,0.036,0.278,-17.395,8.667,7.690
1.156,-1.535,0.281,73.425,-85.632,23.193
1.492,-1.421,0.297,77.148,-77.576,57.434
1.927,-1.116,0.324,82.947,-69.580,92.163
2.417,-0.710,0.394,90.942,-60.242,116.882
2.820,-0.219,0.513,93.994,-49.255,128.906
3.225,0.368,0.780,83.252,-31.738,127.502
3.695,0.807,1.064,66.772,-0.977,117.065
3.915,1.032,1.273,60.181,24.475,86.548
3.944,1.092,1.344,62.012,52.002,43.396
4.000,0.960,1.365,69.153,92.896,12.878
3.909,0.760,1.452,70.190,120.361,3.174
3.618,0.700,1.535,63.721,148.560,12.756
3.345,0.863,1.678,46.875,198.730,49.255
3.009,1.141,1.778,16.724,241.089,93.140
2.682,1.442,1.783,-18.433,273.071,121.460
2.396,1.614,1.702,-46.082,297.302,127.014
2.104,1.685,1.599,-64.026,310.730,111.694
1.790,1.705,1.518,-74.890,312.622,86.121
1.495,1.695,1.474,-82.275,306.824,61.951
1.218,1.668,1.467,-91.370,298.157,42.847
0.921,1.649,1.444,-102.112,289.001,30.212
0.637,1.660,1.371,-110.046,281.067,23.132
0.399,1.675,1.254,-114.014,273.254,20.203
0.178,1.628,1.157,-118.835,263.733,18.433
-0.026,1.508,1.108,-125.732,251.160,14.648
-0.236,1.317,1.024,-129.089,233.582,9.094
-0.401,1.103,0.933,-125.977,210.999,4.028
-0.583,0.954,0.875,-120.789,186.218,5.554
-0.704,0.874,0.821,-116.028,161.133,16.052
-0.770,0.919,0.888,-113.770,135.559,29.968
-0.829,1.035,1.023,-116.150,117.920,41.321
-0.868,1.158,1.145,-121.338,112.671,45.532
-0.916,1.206,1.153,-125.183,111.389,44.067
-0.969,1.117,1.048,-134.033,112.549,40.405
-1.026,0.936,0.920,-152.710,116.516,40.955
-1.082,0.743,0.787,-175.049,118.408,45.898
-1.114,0.543,0.640,-188.477,113.586,47.180
-1.139,0.365,0.492,-188.782,100.464,42.725
-1.178,0.161,0.347,-179.626,79.712,35.156
-1.211,-0.010,0.250,-164.062,55.176,28.687
-1.216,-0.177,0.192,-145.142,30.945,25.085
-1.201,-0.314,0.190,-128.052,8.911,27.039
-1.186,-0.443,0.250,-118.896,-9.827,34.729
-1.122,-0.514,0.354,-122.742,-23.010,51.208
-1.003,-0.554,0.439,-135.437,-28.625,73.181
-0.907,-0.583,0.456,-151.306,-30.518,91.553
-0.822,-0.603,0.411,-164.917,-34.912,102.539
-0.723,-0.632,0.360,-170.349,-43.762,104.187
-0.657,-0.704,0.348,-161.865,-59.875,95.276
-0.607,-0.819,0.341,-141.296,-81.238,78.491
-0.560,-0.945,0.249,-114.258,-100.342,58.899
-0.527,-1.052,0.105,-88.745,-116.211,42.786
-0.542,-1.116,0.027,-73.242,-127.747,31.677
-0.561,-1.166,-0.034,-69.336,-134.644,26.367
-0.545,-1.221,-0.075,-78.491,-142.334,29.358
-0.462,-1.283,0.000,-95.642,-153.870,39.246
-0.235,-1.348,0.112,-103.882,-166.687,45.593
0.042,-1.450,0.202,-89.844,-182.617,39.795
0.218,-1.573,0.312,-57.129,-198.303,21.912
0.378,-1.634,0.367,-21.484,-204.834,-0.488
0.546,-1.628,0.308,8.545,-206.482,-20.325
0.642,-1.559,0.206,25.085,-209.961,-38.940
0.732,-1.501,0.139,24.536,-215.942,-55.847
0.870,-1.525,0.210,10.864,-222.290,-72.266
0.990,-1.643,0.363,-4.028,-227.722,-87.769
1.179,-1.844,0.477,-4.822,-231.689,-98.206
1.384,-2.032,0.497,10.620,-232.849,-100.281
1.490,-2.126,0.426,35.034,-228.027,-92.041
1.670,-2.065,0.334,56.152,-217.712,-70.496
1.590,-1.869,0.182,70.251,-208.801,-39.246
1.849,-1.611,0.269,77.576,-192.322,-13.794
1.946,-1.302,0.338,79.285,-190.063,5.615
2.089,-1.151,0.413,89.417,-204.041,20.813
2.385,-1.029,0.544,95.398,-198.364,14.587
2.716,-1.004,0.696,101.563,-174.622,3.906
2.820,-1.072,0.814,110.413,-150.574,-1.953
2.804,-1.057,0.978,117.004,-125.854,2.869
2.961,-1.024,1.061,132.874,-107.544,17.212
2.877,-0.853,1.168,150.574,-89.783,21.729
2.732,-0.643,1.161,169.983,-90.515,28.442
2.607,-0.345,1.129,183.533,-104.919,39.063
2.374,-0.121,0.901,189.758,-114.380,66.956
2.397,0.123,0.768,181.091,-78.796,99.731
2.306,0.322,0.788,161.499,-38.818,117.859
2.113,0.474,0.758,146.606,-22.644,116.516
1.903,0.606,0.697,142.212,-12.756,103.760
1.689,0.675,0.604,144.470,-3.723,88.806
1.452,0.720,0.533,143.433,-1.404,77.393
1.212,0.904,0.474,133.423,-0.977,78.735
1.141,1.126,0.462,115.051,-0.671,101.074
1.207,1.358,0.551,93.628,3.418,124.573
1.270,1.557,0.655,78.552,12.634,128.357
1.258,1.684,0.673,74.158,18.860,106.812
1.203,1.667,0.641,77.271,17.029,65.063
0.722,1.461,0.513,82.458,7.935,11.230
1.304,1.427,0.750,85.327,38.025,-37.170
0.968,0.766,0.542,77.393,8.179,-37.170
0.845,0.596,0.559,79.468,-29.907,-33.325
0.912,0.706,0.651,84.900,-43.152,-47.363
0.757,0.769,0.563,83.679,-42.297,-30.029
0.768,0.946,0.512,62.378,-26.672,13.184
0.867,0.994,0.457,28.931,-2.502,52.368
0.925,0.997,0.505,-6.226,19.958,65.002
0.929,0.947,0.553,-28.076,23.987,49.866
0.869,0.820,0.537,-29.236,12.756,14.771
0.799,0.655,0.504,-15.564,4.456,-27.039
0.738,0.483,0.497,5.432,4.028,-61.951
0.707,0.295,0.476,25.452,3.357,-86.182
0.686,0.096,0.487,35.706,-3.235,-95.825
0.643,-0.053,0.506,33.936,-9.705,-86.609
0.656,-0.138,0.510,23.743,-7.324,-60.242
0.677,-0.156,0.496,9.155,1.648,-25.085
0.618,-0.108,0.421,-4.211,12.207,8.057
0.764,0.017,0.476,-14.038,22.644,31.677
0.727,0.057,0.426,-20.752,12.512,43.640
0.788,0.133,0.361,-20.142,9.155,41.992
0.806,0.172,0.336,-16.663,13.428,27.222
0.792,0.162,0.324,-10.620,12.390,10.742
0.802,0.133,0.304,-4.395,6.104,-3.174
1.111,-1.612,0.418,27.527,-84.900,15.320
1.415,-1.714,0.479,39.368,-83.618,41.809
1.718,-1.646,0.535,59.143,-76.660,62.744
2.039,-1.444,0.638,84.717,-66.040,77.942
2.322,-1.139,0.733,112.122,-55.603,94.910
2.583,-0.732,0.854,127.075,-42.297,115.906
2.867,-0.228,1.002,123.047,-19.775,136.902
3.073,0.315,1.018,107.300,14.404,150.024
3.494,0.750,1.047,87.036,56.946,150.879
3.576,0.904,0.948,69.153,77.576,129.028
3.565,0.959,0.935,60.425,105.225,94.055
3.469,1.015,1.060,64.758,131.897,66.040
3.300,1.169,1.113,75.867,141.357,54.993
3.154,1.347,1.098,73.364,148.987,62.744
2.917,1.529,1.143,48.828,168.335,78.613
2.686,1.695,1.208,11.414,197.876,91.797
2.443,1.752,1.221,-23.437,221.069,93.689
2.092,1.754,1.206,-46.936,231.262,83.008
1.762,1.748,1.147,-59.875,233.215,65.613
1.446,1.758,1.106,-69.092,231.079,44.373
1.139,1.769,1.102,-78.369,226.379,23.682
0.849,1.788,1.104,-87.830,220.642,8.301
0.584,1.790,1.133,-96.741,213.257,-2.014
0.368,1.704,1.144,-104.980,200.195,-9.155
0.158,1.596,1.126,-113.037,183.350,-11.902
-0.001,1.499,1.095,-121.338,171.814,-7.996
-0.103,1.405,1.016,-131.165,166.260,2.747
-0.211,1.332,0.937,-145.142,163.086,19.714
-0.309,1.278,0.904,-160.706,160.645,38.574
-0.383,1.224,0.887,-170.837,156.067,52.429
-0.476,1.199,0.842,-173.889,148.193,57.739
-0.575,1.152,0.797,-172.668,137.939,55.725
-0.659,1.079,0.730,-168.579,126.038,48.462
-0.709,0.998,0.691,-163.513,112.061,38.391
-0.770,0.898,0.655,-157.349,97.595,26.978
-0.800,0.772,0.613,-152.588,84.473,17.456
-0.835,0.614,0.564,-153.503,73.059,14.587
-0.855,0.435,0.526,-159.424,62.561,20.935
-0.854,0.298,0.489,-161.621,49.866,31.494
-0.880,0.202,0.456,-156.738,32.898,38.452
-0.868,0.121,0.395,-146.729,13.367,39.673
-0.865,0.018,0.357,-136.780,-5.432,34.424
-0.871,-0.090,0.342,-131.348,-20.874,24.963
-0.860,-0.261,0.315,-133.240,-30.884,17.090
-0.839,-0.445,0.310,-140.259,-35.583,16.174
-0.790,-0.616,0.316,-147.461,-37.537,23.132
-0.729,-0.751,0.343,-151.489,-40.955,35.095
-0.671,-0.849,0.354,-149.231,-47.241,48.584
-0.602,-0.945,0.315,-144.165,-56.580,59.998
-0.548,-1.018,0.266,-138.611,-65.674,67.566
-0.495,-1.102,0.200,-131.409,-71.106,71.594
-0.491,-1.152,0.131,-120.850,-74.890,71.960
-0.516,-1.153,0.122,-108.276,-79.041,69.458
-0.503,-1.104,0.107,-99.426,-83.984,68.726
-0.488,-1.012,0.146,-97.961,-90.027,74.097
-0.389,-0.895,0.267,-104.309,-92.712,79.956
-0.136,-0.863,0.269,-107.666,-92.590,79.529
0.041,-0.865,0.197,-99.548,-98.022,64.331
0.108,-0.883,0.107,-82.336,-104.309,34.180
0.119,-0.934,0.077,-61.707,-105.164,-2.014
0.121,-0.988,0.037,-40.283,-105.530,-35.522
0.163,-1.058,0.003,-23.437,-114.868,-60.730
0.237,-1.177,-0.024,-13.245,-133.057,-73.730
0.320,-1.320,-0.030,-8.911,-151.672,-76.294
0.406,-1.473,0.058,-8.667,-167.358,-67.932
0.542,-1.524,0.171,-9.460,-176.025,-47.729
0.673,-1.474,0.184,-4.578,-175.476,-27.100
0.748,-1.385,0.095,6.348,-172.058,-18.616
0.939,-1.332,-0.014,16.724,-174.622,-23.071
1.172,-1.377,-0.064,25.513,-186.218,-36.560
1.365,-1.565,0.048,33.203,-198.669,-60.852
1.664,-1.808,0.262,41.016,-203.552,-88.867
1.824,-2.010,0.500,54.565,-203.186,-101.257
1.820,-2.194,0.702,76.111,-206.177,-91.064
1.850,-2.300,0.930,100.586,-211.060,-67.322
2.042,-2.167,1.140,122.437,-209.045,-35.400
2.294,-1.896,1.305,143.677,-198.669,-2.625
2.417,-1.583,1.363,162.476,-182.800,25.513
2.617,-1.135,1.475,168.213,-153.198,50.110
2.583,-0.695,1.488,164.978,-127.625,75.439
2.629,-0.405,1.363,172.180,-92.651,97.107
2.600,-0.090,1.293,181.396,-42.542,101.868
2.348,0.145,1.203,187.988,-15.747,100.220
2.185,0.318,1.102,192.627,-8.911,96.741
2.065,0.503,1.077,192.993,-4.944,91.736
1.961,0.737,1.020,189.819,-3.784,91.614
1.911,1.000,0.939,180.115,-5.249,99.670
1.908,1.248,0.896,168.091,-2.625,109.436
1.910,1.414,0.910,152.100,5.310,110.291
1.873,1.432,0.981,138.245,11.536,92.468
1.747,1.319,1.037,132.690,11.047,57.800
1.514,1.114,0.965,138.184,6.470,21.362
1.281,0.915,0.850,146.790,13.184,-3.052
1.083,0.814,0.723,149.536,22.217,-7.263
0.988,0.792,0.647,141.724,18.555,9.705
0.922,0.838,0.617,124.817,5.005,36.194
0.884,0.972,0.541,105.225,-2.991,65.125
0.679,1.216,0.337,83.923,1.770,90.576
0.906,1.205,0.271,61.829,30.640,119.690
1.332,1.106,0.640,43.274,42.358,119.202
0.772,1.224,0.481,38.452,22.217,86.487
0.985,1.069,0.605,45.410,36.682,63.049
0.844,0.957,0.707,55.908,-1.404,30.029
0.783,0.905,0.672,64.636,-28.259,2.686
0.770,0.889,0.569,62.073,-30.640,4.211
0.812,0.882,0.437,50.232,-14.221,23.193
0.864,0.852,0.392,26.184,1.709,39.551
0.917,0.799,0.391,4.211,7.324,41.748
0.958,0.713,0.347,-4.517,3.601,29.053
0.957,0.590,0.289,-1.831,-1.282,6.226
0.943,0.450,0.277,4.028,-2.319,-19.775
0.929,0.292,0.320,9.216,-2.380,-42.114
0.908,0.163,0.377,13.428,-3.357,-56.458
0.890,0.038,0.378,14.587,-3.296,-59.326
0.840,-0.028,0.354,6.897,-2.136,-48.279
0.912,-0.051,0.376,-5.432,5.676,-23.804
0.947,-0.022,0.410,-14.404,10.071,-5.920
0.978,0.039,0.378,-18.372,10.742,2.991
